t_i,min_t,max_t,length_t,g_mse,g_pct_min,k4_mse,k4_pct_min,l_mse,l_pct_min
1011,4,49,33,12767.501903033024,1.0018312350311953,15512.217616309348,1.0270091310454739,13314.14336549049,1.0076865996102022
1012,4,49,35,12765.907510469837,1.001706127372482,15518.251596601027,1.0274086195653866,13314.229978618827,1.0076931549616341
1013,4,49,37,12762.104059811705,1.0014076809184183,15498.398060953536,1.0260941871033205,13314.257497402332,1.0076952377324602
1014,4,49,39,12764.585466336719,1.0016023901561726,15508.551765933184,1.026766428041784,13314.237340052745,1.007693712114889
1015,4,49,41,12774.3213973782,1.002366342250603,15507.532318398802,1.026698934021759,13314.2027969221,1.007691097703364
1016,4,49,43,12766.298992821365,1.0017368459304823,15496.612281144224,1.0259759569304616,13314.124021942755,1.00768513558557
1017,4,49,45,12762.365437785784,1.0014281905389038,15476.85602369759,1.0246679649144366,13314.123212091357,1.0076850742916228
1018,4,49,46,12766.380098882504,1.0017432101030523,15499.412042692606,1.0261613192523462,13314.696044083763,1.0077284293244424
1019,4,48,11,12770.716913919992,1.0020835082129023,15515.90150805398,1.0272530285044383,13315.576509787827,1.0077950677454843
1020,4,48,13,12774.189725050937,1.0023560102803208,15471.847198389318,1.0243363482845873,13316.244867360749,1.007845652672467
1021,4,48,15,12765.2462834891,1.0016542426852677,15492.765920288266,1.025721302965563,13315.519569416983,1.0077907581893153
1022,4,48,17,12774.517023582177,1.0023816925080788,15438.860036286467,1.0221523848098044,13316.265346862916,1.007847202672293
1023,4,48,19,12770.254273746097,1.0020472060936383,15478.34357994401,1.0247664507586791,13315.511326504862,1.0077901343210078
1024,4,48,21,12777.78465578298,1.0026380947415166,15464.832412043657,1.0238719240605645,13315.909937461653,1.0078203033606967
1025,4,48,23,12773.678453491133,1.0023158921881454,15446.633584078021,1.0226670439488144,13315.966231138065,1.0078245639715229
1026,4,48,25,12776.524674820723,1.0025392274538418,15421.411301617069,1.020997165725473,13316.321686846071,1.0078514667878649
1027,4,48,27,12770.410114154452,1.0020594344676739,15444.83396810486,1.0225478977324236,13315.902154995163,1.0078197143414125
1028,4,48,29,12774.69076396277,1.0023953254443718,15427.026535837424,1.021368930547235,13316.260774095797,1.0078468565804701
1029,4,48,31,12774.674680964637,1.002394063455143,15457.35279717448,1.0233767251820192,13315.494911385334,1.0077888919357094
1030,4,48,33,12778.963666647123,1.002730608525271,15430.688223204574,1.021611357932804,13315.917456730815,1.007820872459779
1031,4,48,35,12773.002057886313,1.002262817260153,15434.153651990968,1.0218407917310297,13315.819123908244,1.007813430098308
1032,4,48,37,12776.12862338034,1.0025081503718358,15438.626381928276,1.022136915380139,13315.925751154222,1.00782150022674
1033,4,48,39,12777.743122990056,1.0026348357759378,15442.21752484475,1.0223746722668285,13315.710536186109,1.0078052115904044
1034,4,48,41,12777.727415472014,1.0026336032496128,15433.9564180046,1.0218277335655268,13315.988939224551,1.0078262826427002
1035,4,48,43,12768.507336238288,1.001910128646988,15448.9797227467,1.022822373502269,13315.592318668096,1.0077962642473068
1036,4,48,45,12774.336219592718,1.0023675053095624,15424.555207607427,1.0212053126351612,13315.963489691889,1.0078243564840037
1037,4,47,11,12790.922794893135,1.003669008872621,15411.13685768496,1.0203169310874804,13318.52969503916,1.0080185808264421
1038,4,47,13,12797.504979213405,1.0041854950182163,15394.37873020947,1.019207434665869,13319.756884155733,1.0081114611563298
1039,4,47,15,12785.076596332485,1.0032102735327921,15371.41275268602,1.0176869384219813,13318.498894960918,1.0080162497094292
1040,4,47,17,12789.286179323804,1.0035405880891703,15378.567967482662,1.0181606599176762,13319.02868622591,1.0080563471865007
1041,4,47,19,12790.727011232952,1.0036536462599839,15387.923061136084,1.0187800276213468,13318.398562827384,1.0080086560292578
1042,4,47,21,12784.724766163743,1.0031826663739956,15371.170511901444,1.0176709005153568,13318.415067227223,1.0080099051717746
1043,4,47,23,12792.373814473178,1.0037828664423294,15396.028175165971,1.0193166385897299,13319.129600689554,1.0080639849405737
1044,4,47,25,12789.481025351293,1.003555877128314,15362.976876218476,1.017128428841028,13318.975280495415,1.0080523051510888
1045,4,47,27,12790.64019184418,1.0036468337780953,15368.696962481321,1.017507135546131,13319.117707363133,1.0080630847891086
1046,4,47,29,12795.61732214727,1.0040373756896082,15341.885856308394,1.0157320669173828,13319.755299761659,1.0081113412407907
1047,4,47,31,12793.081865871623,1.003838425314563,15369.80354615141,1.0175803985418905,13318.277461818341,1.0079994904479161
1048,4,47,33,12792.769431280092,1.0038139094198266,15354.147416010635,1.0165438614709752,13318.535992531,1.0080190574547887
1049,4,47,35,12793.906187552973,1.0039031076004448,15350.68703911717,1.0163147621407342,13318.812207783447,1.0080399629235717
1050,4,47,37,12794.0051493125,1.0039108728612234,15363.53512796457,1.0171653887170975,13318.75758492314,1.0080358287691726
1051,4,47,39,12794.046267415097,1.0039140992871773,15359.138494670153,1.0168743031579008,13318.646148946178,1.0080273946898919
1052,4,47,41,12789.342331877539,1.0035449942277153,15347.2719948179,1.0160886641214164,13318.697202885902,1.0080312587290197
1053,4,47,43,12787.526990818953,1.00340254934002,15324.772985803516,1.014599084212935,13318.507132432489,1.0080168731659662
1054,4,47,44,12800.849572981462,1.0044479362170333,15348.347990854023,1.016159902017983,13320.133303390165,1.0081399506060795
1055,4,46,11,12811.799534281909,1.0053071499721191,15361.22093787532,1.0170121743662277,13322.813134949753,1.0083427747966924
1056,4,46,13,12831.603614627753,1.0068611224267323,15332.201583507092,1.0150909054251656,13325.776075828497,1.0085670262364572
1057,4,46,15,12820.578154060222,1.005995984448994,15316.023973577907,1.0140198430196008,13324.441477852237,1.0084660166213717
1058,4,46,17,12823.210627368588,1.0062025474873815,15297.650547271396,1.0128034033684747,13325.45873226,1.008543007953593
1059,4,46,19,12819.905859357135,1.0059432313076346,15309.089365029511,1.0135607270843048,13323.737927111168,1.0084127680844992
1060,4,46,21,12811.209535595322,1.0052608543758985,15318.77280599777,1.0142018335037948,13322.707729261372,1.0083347971223662
1061,4,46,23,12830.476493618544,1.006772680299113,15274.611342258595,1.011278058991195,13326.214333408792,1.0086001959476973
1062,4,46,25,12824.5759802728,1.0063096830254585,15288.947241902923,1.0122271882646907,13325.105087833243,1.0085162422248424
1063,4,46,27,12821.581260957946,1.0060746955257458,15288.249710919226,1.0121810072023074,13324.799891482242,1.0084931433092974
1064,4,46,29,12823.535335054728,1.006228026418554,15279.10616503531,1.0115756453291576,13324.999032465732,1.0085082153792748
1065,4,46,31,12823.152165637073,1.006197960153921,15291.539877015066,1.0123988374769117,13323.715072308929,1.0084110383090776
1066,4,46,33,12825.709747869725,1.006398646692783,15278.840749533572,1.0115580731063751,13324.42772998118,1.0084649761079074
1067,4,46,35,12824.335555629772,1.0062908175560121,15294.657806567515,1.0126052645784085,13323.823820956019,1.0084192689966547
1068,4,46,37,12826.44700753183,1.006456497458221,15286.458929827446,1.0120624459122036,13324.4194813289,1.0084643518051535
1069,4,46,39,12826.409666627793,1.0064535674187904,15284.00988190288,1.0119003031004465,13324.323673721365,1.0084571005656555
1070,4,46,41,12812.554704077864,1.005366406097169,15299.780515573439,1.012944421045582,13322.813089658186,1.008342771368781
1071,4,46,43,12823.854514750634,1.0062530715833304,15275.932133461389,1.0113655039110012,13324.402476051839,1.0084630647535313
1072,4,45,11,12853.634290398319,1.0085898097833839,15236.647295560088,1.0087645935683136,13336.086075230272,1.0093473429233037
1073,4,45,13,12842.477470559748,1.007714364400036,15257.555762525071,1.0101488693063374,13333.875385824946,1.0091800259560386
1074,4,45,15,12860.183014632103,1.0091036704067726,15263.124471655063,1.0105175538662179,13340.24407876578,1.0096620431881906
1075,4,45,17,12860.77254362939,1.0091499291477484,15224.489545775692,1.0079596719026704,13343.815491936439,1.009932347111992
1076,4,45,19,12854.590067290643,1.008664807003022,15235.243548093571,1.0086716564073317,13337.932855522578,1.0094871172746755
1077,4,45,21,12848.367267836496,1.00817652081283,15207.857395782989,1.0068585160051755,13336.749211665776,1.0093975326862819
1078,4,45,23,12858.980220863648,1.009009290443042,15226.970323551823,1.0081239154358133,13340.72867601384,1.0096987201368814
1079,4,45,25,12853.487683468333,1.0085783059353446,15224.744414140194,1.0079765458367547,13340.056580889917,1.0096478523317627
1080,4,45,27,12855.321224279323,1.0087221789082337,15218.419298870216,1.007557782298371,13341.659758849675,1.0097691895370557
1081,4,45,29,12846.462014613007,1.008027020761494,15238.723041278648,1.0089020213597115,13333.48177796171,1.009150235577612
1082,4,45,31,12851.556130040035,1.008426742178292,15227.069870734684,1.0081305061031371,13336.320227213946,1.0093650648157113
1083,4,45,33,12851.87848769882,1.0084520367091936,15224.474019268468,1.007958643947475,13337.275934618956,1.0094373979368696
1084,4,45,35,12854.911186877243,1.008690004385758,15222.704498495963,1.0078414902280077,13337.159402159004,1.0094285781281076
1085,4,45,37,12851.959226888519,1.0084583720943572,15227.750176664658,1.0081755467555618,13337.0004278734,1.009416546091732
1086,4,45,39,12846.934279052613,1.008064078070777,15221.165905491847,1.0077396254203268,13336.126866487883,1.0093504302269738
1087,4,45,41,12849.540700709133,1.0082685969067244,15196.904994749295,1.006133396222389,13336.740010832851,1.0093968363173313
1088,4,45,42,12862.100751839991,1.0092541500424943,15220.202786911646,1.0076758607413743,13345.411932535422,1.0100531743972712
1089,4,44,11,12883.879640030385,1.0109630803108505,15199.521729422948,1.0063066409814452,13354.87062959938,1.0107690599048456
1090,4,44,13,12880.483410633096,1.0106965874042995,15197.260341344181,1.006156922465165,13354.42857904482,1.0107356031207362
1091,4,44,15,12897.178637512694,1.0120066165619956,15183.434603992895,1.0052415692349292,13352.19097003046,1.0105662487314195
1092,4,44,17,12883.591375607395,1.0109404609836639,15197.159345478038,1.0061502358856382,13354.525915910446,1.0107429701027828
1093,4,44,19,12882.651556319854,1.0108667159139788,15197.995982655566,1.0062056266777188,13354.856481313029,1.0107679890857795
1094,4,44,21,12884.310897986865,1.0109969199526565,15191.588624957518,1.0057814181586961,13354.749964610119,1.0107599273238463
1095,4,44,23,12881.168944548741,1.0107503793907493,15192.371392194365,1.0058332424123013,13354.871137389904,1.010769098337187
1096,4,44,25,12885.944525962754,1.0111251063077553,15189.070606183015,1.0056147090306062,13354.18903228479,1.0107174729223873
1097,4,44,27,12899.687418513155,1.0122034738005692,15182.955579586594,1.0052098547211548,13350.977412203776,1.010474400091501
1098,4,44,29,12881.19213033028,1.0107521987161217,15195.275985535272,1.0060255452768478,13354.286862955616,1.0107248772782902
1099,4,44,31,12883.883849414608,1.01096341060981,15193.055351282801,1.0058785249274427,13355.00576992754,1.010779288058022
1100,4,44,33,12883.74105013809,1.010952205538008,15195.786105371844,1.006059318509215,13354.937691405497,1.0107741355061453
1101,4,44,35,12887.696301934338,1.011262563415531,15191.249484262902,1.0057589648513294,13354.575948816395,1.0107467568645352
1102,4,44,37,12885.991516438733,1.0111287935229163,15194.133265673574,1.0059498898314938,13354.951665180432,1.0107751931172404
1103,4,44,39,12878.948880213538,1.010576176965586,15202.73616320225,1.006519457286898,13353.761015267077,1.0106850782724788
1104,4,44,41,12886.002153675387,1.0111296281980169,15191.773001936697,1.005793625107171,13354.871072760146,1.0107690934456566
1105,4,43,11,12936.100279286773,1.0150606921943401,15189.272015160188,1.005628043607502,13278.688323846693,1.0050031697137147
1106,4,43,13,12919.401047054003,1.0137503487474475,15176.675929524517,1.0047941012735793,13292.245585152225,1.006029256797951
1107,4,43,15,12943.210778284345,1.0156186337593016,15177.731250374336,1.004863970339096,13265.214745829622,1.0039834162347343
1108,4,43,17,12921.892765631976,1.0139458671440202,15181.904242557059,1.0051402494103059,13314.146430694676,1.0076868316014838
1109,4,43,19,12924.20371859128,1.0141272013529283,15184.840783730528,1.0053346674279897,13284.37920762639,1.005433886671413
1110,4,43,21,12939.495271718559,1.0153270880395642,15205.122098929116,1.006677421662991,13277.309251997603,1.004898794074661
1111,4,43,23,12940.94360713367,1.0154407349901329,15187.679886416521,1.005522634387622,13272.422115140113,1.0045289090443916
1112,4,43,25,12934.878655018436,1.0149648346523725,15192.221359383759,1.005823309269906,13263.16239451667,1.0038280831532898
1113,4,43,27,12931.527130188984,1.0147018495919724,15190.476380975328,1.0057077804136676,13299.967731689863,1.006613710740844
1114,4,43,29,12930.443562237326,1.0146168249546161,15197.406096120745,1.0061665723740385,13298.515087561505,1.006503766752563
1115,4,43,31,12936.51502027595,1.015093235794534,15197.762134923953,1.0061901444454822,13279.10081739851,1.0050343894635088
1116,4,43,33,12928.602418500468,1.014472355400762,15197.19188984675,1.0061523905333267,13289.452816640787,1.005817884926135
1117,4,43,35,12925.868881552426,1.0142578621727631,15195.372461385885,1.0060319326021134,13297.183031925822,1.0064029495556044
1118,4,43,37,12921.567936268915,1.0139203786651902,15198.992481391282,1.0062716013388517,13298.929206699884,1.0065351095355668
1119,4,43,39,12927.34019348223,1.0143733120281027,15178.551257349307,1.004918260104212,13291.46721628927,1.0059703456197233
1120,4,43,40,12948.703806585207,1.0160496567870252,15198.80853750056,1.0062594230636337,13246.51562076058,1.0025681650060785
1121,4,42,11,12981.181966118349,1.0185981298496296,15169.386511695366,1.0043114946691778,13218.10495301883,1.0004178915424815
1122,4,42,13,12976.414689404493,1.0182240545799135,15189.381061698741,1.0056352631936099,13214.022218512868,1.0001088880460878
1123,4,42,15,12990.223835207904,1.0193076207857403,15194.895446213397,1.006000351112612,13213.619563398408,1.000078412922607
1124,4,42,17,12964.972550196155,1.0173262209597151,15207.577948013288,1.0068400147555006,13213.888349510673,1.0000987561137575
1125,4,42,19,12975.98756410363,1.0181905392163815,15208.406697943416,1.0068948833607925,13213.287418308013,1.0000532743802666
1126,4,42,21,12979.740041812815,1.0184849859614353,15229.072778037214,1.0082631115203133,13216.843942021751,1.0003224513891924
1127,4,42,23,12989.531491932663,1.0192532944873174,15223.704775855424,1.0079077150584705,13212.89227667687,1.0000233679179642
1128,4,42,25,12988.915775191957,1.019204980865165,15239.148441081863,1.008930185577946,13217.767256983056,1.000392332874481
1129,4,42,27,12961.010240477968,1.0170153092662066,15226.998105269446,1.0081257547651974,13215.508938653169,1.0002214110918164
1130,4,42,29,12967.308702994002,1.0175095325315844,15238.160904124652,1.00886480424451,13212.615618566562,1.0000024289312959
1131,4,42,31,12978.754223751035,1.0184076314927344,15243.112592318146,1.0091926380278282,13212.839367687508,1.000019363478616
1132,4,42,33,12976.54627458208,1.0182343797117972,15246.161042319067,1.0093944651336566,13213.0030541642,1.0000317521591773
1133,4,42,35,12970.000617714648,1.0177207597763238,15241.02525044009,1.009054442495674,13212.616265576953,1.0000024779005523
